,host,count
5465,164.117.97.48,1
5466,151.155.222.90,1
5467,198.253.216.80,1
5468,205.184.220.2,1
5469,c053.ping.at,1
5470,hou22.onramp.net,1
5471,kkzks.im.kindai.ac.jp,1
5472,origo.btj.se,1
5473,dialup48.geko.com.au,1
5474,pc137050.shef.ac.uk,1
5475,203.9.190.17,1
5476,monster.trystero.com,1
5477,frankj.ncet.org.uk,1
5478,205.158.241.130,1
5479,ddk.clifton.ca,1
5480,good34.goodnet.com,1
5481,193.136.204.18,1
5482,142.39.201.1,1
5483,sch-host01.dialup.ais.net,1
5484,ipdyne10.vir.com,1
5485,199.117.204.83,1
5486,unicomp13.unicomp.net,1
5487,kojak.memex.co.uk,1
5488,math31.mathematik.uni-muenchen.de,1
5489,cust20.max3.los-angeles.ca.ms.uu.net,1
5490,128.252.209.74,1
5491,cs130-7.u.washington.edu,1
5492,cehpx13.cen.uiuc.edu,1
5493,oats11.cit-llc.com,1
5494,142.130.48.174,1
5495,dialup-002.sojourn.com,1
5496,141.46.8.80,1
5497,dialup12.brussels.eunet.be,1
5498,140.198.71.60,1
5499,solar.cc.nus.sg,1
5500,ns.parsec.it,1
5501,163.238.163.43,1
5502,d102.gbg.pi.se,1
5503,www.intech.no,1
5504,128.95.143.162,1
5505,138.25.144.113,1
5506,favourite.ee.up.ac.za,1
5507,asyncb3.chatham.ciaccess.com,1
5508,vega.syswiz.it,1
5509,192.173.134.35,1
5510,sallie.wellesley.edu,1
5511,141.48.9.1,1
5512,ben-tar5.hfdorp.ingr.com,1
5513,194.90.47.99,1
5514,131.110.19.77,1
5515,chrisb.wk.com,1
5516,deck-26.frankfurt.netsurf.de,1
5517,193.136.137.4,1
5518,ccc017.canuck.com,1
5519,hopi.dtcc.edu,1
5520,stewmac7.cc.purdue.edu,1
5521,192.70.99.109,1
5522,admin.humberc.on.ca,1
5523,158.68.150.137,1
5524,ix-alb2-11.ix.netcom.com,1
5525,204.212.250.4,1
5526,167.205.69.35,1
5527,vholland.arc.nasa.gov,1
5528,europa.odn.ohio.gov,1
5529,slip49-202.ca.us.ibm.net,1
5530,ztm99-20.zoetermeer.nl.net,1
5531,138.49.28.50,1
5532,jpavlak.wff.nasa.gov,1
5533,lbmacj.lib.cua.edu,1
5534,dorfschenke-remote-ip.du.gtn.com,1
5535,ix-dc17-23.ix.netcom.com,1
5536,149.156.70.41,1
5537,152.110.43.11,1
5538,slmel1p28.ozemail.com.au,1
5539,emer12.med.uth.tmc.edu,1
5540,e6s95.syd.enternet.com.au,1
5541,192.206.134.134,1
5542,feilds067.kelly.af.mil,1
5543,pldvax.pueblo.lib.co.us,1
5544,mac-34.vistar.ca,1
5545,134.7.106.76,1
5546,193.119.101.6,1
5547,uno.cc.geneseo.edu,1
5548,d04.pm1.nisiq.net,1
5549,tlti102.tokem.fi,1
5550,pm2-20.tricon.net,1
5551,ancho.ucs.indiana.edu,1
5552,dynamic-ara3.csuchico.edu,1
5553,194.166.12.17,1
5554,137.82.222.49,1
5555,mail.rogers.com,1
5556,autek0.carroll.com,1
5557,ip44.baltimore.md.interramp.com,1
5558,gw.celtic.co.uk,1
5559,168.95.115.214,1
5560,p08.t0.rio.com,1
5561,ip30.portland.or.interramp.com,1
5562,204.174.70.159,1
5563,205.219.8.3,1
5564,198.22.19.211,1
5565,128.158.45.69,1
5566,skail.icbl.hw.ac.uk,1
5567,cryst1.das.bnl.gov,1
5568,musicbnk.u-net.com,1
5569,160.107.13.124,1
5570,204.101.95.52,1
5571,valley-of-vung.fulcrum.co.uk,1
5572,205.157.137.50,1
5573,ns.wartburg.edu,1
5574,unicompt28.unicomp.net,1
5575,szot.cais.com,1
5576,slbri2p23.ozemail.com.au,1
5577,macip40.amm.uniud.it,1
5578,iron.di.unipi.it,1
5579,cannon-d230.sierra.net,1
5580,ppp105.rtd.com,1
5581,ix-atl11-01.ix.netcom.com,1
5582,falco.domain1.echo.net,1
5583,bama9.ba-mannheim.de,1
5584,168.212.136.126,1
5585,130.99.48.3,1
5586,mac2402c.me.uiuc.edu,1
5587,193.175.215.42,1
5588,gator.progprint.com,1
5589,sln2.asb.com,1
5590,caveman.esrin.esa.it,1
5591,abel.imn.th-leipzig.de,1
5592,192.106.152.1,1
5593,martinbeste.vnet.net,1
5594,pcn8-c507.uibk.ac.at,1
5595,128.183.29.55,1
5596,a2-slip16.iol.ie,1
5597,hensen.peak.org,1
5598,204.174.88.68,1
5599,163.205.164.14,1
5600,199.233.67.21,1
5601,link117.txdirect.net,1
5602,ebon.ucsd.edu,1
5603,134.153.12.196,1
5604,ppp35.asahi-net.or.jp,1
5605,sooth.sims.berkeley.edu,1
5606,access.mbnet.mb.ca,1
5607,spacil.netheaven.com,1
5608,mizzou-ts2-07.missouri.edu,1
5609,ibt122.ibt.kfa-juelich.de,1
5610,130.19.90.71,1
5611,ix-or10-09.ix.netcom.com,1
5612,pc11.wvi.com,1
5613,128.253.45.113,1
5614,dialup00026.cinet.itl.net,1
5615,160.151.4.155,1
5616,sabine2.med.buffalo.edu,1
5617,ciao.cc.columbia.edu,1
5618,ix-pl2-07.ix.netcom.com,1
5619,dppp13.netpoint.net,1
5620,dd12-066.compuserve.com,1
5621,17.255.39.161,1
5622,204.212.59.87,1
5623,ccas-slip2.saicyt.net.ve,1
5624,tuc.mtv.gtegsc.com,1
5625,s2132.netins.net,1
5626,ppp40.ns.net,1
5627,rechermac.univ-lille1.fr,1
5628,ip126.lax.primenet.com,1
5629,havoc.qcc.sk.ca,1
5630,193.128.154.103,1
5631,jbddup-a-6.rmt.net.pitt.edu,1
5632,ntsa13.infochan.com,1
5633,160.205.22.81,1
5634,143.185.96.171,1
5635,ppp065.free.org,1
5636,masters.wizvax.net,1
5637,irix.bris.ac.uk,1
5638,130.206.85.4,1
5639,sec.clues.abdn.ac.uk,1
5640,opal.super.org,1
5641,ppp-03-nerdc-ts1.nerdc.ufl.edu,1
5642,mac728.math.tu-berlin.de,1
5643,stud022.lfc.edu,1
5644,binkley.petersons.com,1
5645,128.159.143.33,1
5646,diana.physik.uni-bremen.de,1
5647,durham.org,1
5648,opus.pnet.msen.com,1
5649,ip50.selectnet.com,1
5650,compaqs-3044.krs.hia.no,1
5651,168.28.245.105,1
5652,saturn.usfsy.abb.com,1
5653,slipper124209.iaccess.za,1
5654,slip3.foley.gulf.net,1
5655,200.17.178.67,1
5656,c51114.gsfc.nasa.gov,1
5657,callisto.wisdom.weizmann.ac.il,1
5658,admin.kelowna.bc.doe.ca,1
5659,s320477.slip.cc.uq.oz.au,1
5660,ix-la1-05.ix.netcom.com,1
5661,slsyd2p04.ozemail.com.au,1
5662,mercury.rutgers.edu,1
5663,slip-26-10.ots.utexas.edu,1
5664,204.187.144.251,1
5665,cop.informatik.tu-cottbus.de,1
5666,rsaii173.hisd.harris.com,1
5667,beta.nask.katowice.pl,1
5668,200.255.254.219,1
5669,204.97.18.161,1
5670,204.32.167.43,1
5671,129.93.1.25,1
5672,epc91.lib.uh.edu,1
5673,ip-pdx12-53.teleport.com,1
5674,tcspc.medizin.uni-ulm.de,1
5675,cia004.kud-fp.si,1
5676,198.96.3.33,1
5677,200.16.5.71,1
5678,nutrimatic.ee.up.ac.za,1
5679,port124.mhv.net,1
5680,panther1297.eiu.edu,1
5681,ix-hou8-21.ix.netcom.com,1
5682,194.66.79.35,1
5683,162.6.60.170,1
5684,204.95.22.20,1
5685,205.214.32.10,1
5686,eng_ppp_11.eng.usf.edu,1
5687,164.86.14.11,1
5688,ssu-3en222.sonoma.edu,1
5689,anx1p6.cc.ruu.nl,1
5690,x2s4p11.dialin.iupui.edu,1
5691,192.133.74.86,1
5692,g2403m.unileoben.ac.at,1
5693,pspies.didata.co.za,1
5694,mzza10k1.rn.nettuno.it,1
5695,syru13-027.syr.edu,1
5696,204.29.160.3,1
5697,ravin.splybalt.uscg.mil,1
5698,grapool22.rz.uni-frankfurt.de,1
5699,pclearn2.oise.on.ca,1
5700,swan.cle.ab.com,1
5701,neldor.leeds.ac.uk,1
5702,lgl.magna.com.au,1
5703,p13.intergate.net,1
5704,zow01.desy.de,1
5705,win-ppp.msilink.com,1
5706,152.43.41.29,1
5707,128.2.115.75,1
5708,abb-annex1-slip33.cis.mcmaster.ca,1
5709,pkarlins.mel.interconnect.com.au,1
5710,203.244.231.55,1
5711,host53.kset.com,1
5712,max1-109.hiwaay.net,1
5713,pm1-60.inx.net,1
5714,202.36.39.156,1
5715,dell1.grossmont.k12.ca.us,1
5716,scuba.cs.andrews.edu,1
5717,199.117.84.32,1
5718,port52.annex2.net.ubc.ca,1
5719,cgalvin.inhouse.compuserve.com,1
5720,205.184.3.83,1
5721,fp5-ppp10.oslo.net,1
5722,204.215.32.118,1
5723,testbox.pro-net.co.uk,1
5724,library.connix.com,1
5725,savanna.weh.andrew.cmu.edu,1
5726,ix-prv1-07.ix.netcom.com,1
5727,198.64.7.228,1
5728,199.86.17.188,1
5729,todd.ht.com,1
5730,dialup-2-97.gw.umn.edu,1
5731,131.178.80.81,1
5732,ts6-32.upenn.edu,1
5733,kiosk-3-70.dial.inet.fi,1
5734,csgi09.leeds.ac.uk,1
5735,stammcpc.hmco.com,1
5736,online2.online.portal.com,1
5737,sab42.larc.nasa.gov,1
5738,ts35p4.netvision.net.il,1
5739,delling.nbnet.nb.ca,1
5740,zat017.zat.kfa-juelich.de,1
5741,sojourn1.sojourn.com,1
5742,laba23.be.wvu.edu,1
5743,conrad.clh.icnet.uk,1
5744,144.171.25.162,1
5745,129.112.44.79,1
5746,default3.ucla.cerfnet.com,1
5747,cs130-6.u.washington.edu,1
5748,132.198.110.223,1
5749,rusxppp31.rus.uni-stuttgart.de,1
5750,macbrain.inf.cs.cmu.edu,1
5751,gonzales-ppp.clark.net,1
5752,ppp-9.fit.edu,1
5753,194.129.24.155,1
5754,198.48.4.167,1
5755,pc0615.hist.uni-marburg.de,1
5756,marge.cs.mcgill.ca,1
5757,192.66.221.1,1
5758,ppp1-12.ihug.co.nz,1
5759,r32001.ipk.fhg.de,1
5760,129.214.160.190,1
5761,lei31.pi.net,1
5762,134.244.40.117,1
5763,198.253.9.50,1
5764,144.252.16.90,1
5765,202.244.227.68,1
5766,pc83.bot.ku.dk,1
5767,rh_gallucci.pnl.gov,1
5768,gatekeeper.tips.se,1
5769,200.246.224.71,1
5770,204.119.67.48,1
5771,199.60.231.219,1
5772,204.31.253.151,1
5773,dialup5.probe.net,1
5774,199.35.233.197,1
5775,203.10.73.4,1
5776,san.kari.re.kr,1
5777,card-captainblood.mgh.harvard.edu,1
5778,djetkiew.cais.com,1
5779,130.60.208.212,1
5780,ppp48.francenet.fr,1
5781,ppp219.iadfw.net,1
5782,annexp1.uccs.edu,1
5783,dyn-91.direct.ca,1
5784,gamgee.cc.flinders.edu.au,1
5785,199.33.206.17,1
5786,ts2_port29.planet.eon.net,1
5787,macvole.cox.miami.edu,1
5788,ai091.du.pipex.com,1
5789,pcenv36.iiasa.ac.at,1
5790,128.18.30.13,1
5791,cafe.ws3.kosone.com,1
5792,dash1p6.dash.com,1
5793,pbright.cais.com,1
5794,venudi.ahlstrom.com,1
5795,129.142.6.210,1
5796,200.17.13.41,1
5797,205.246.19.12,1
5798,140.158.245.34,1
5799,ac023.pool.dircon.co.uk,1
5800,cs125-13.u.washington.edu,1
5801,klkmac015.nada.kth.se,1
5802,132.212.11.46,1
5803,ac071.du.pipex.com,1
5804,162.48.106.56,1
5805,wizard.wsi.physik.tu-muenchen.de,1
5806,162.18.196.137,1
5807,128.141.201.214,1
5808,general.isu95.kth.se,1
5809,204.176.216.2,1
5810,pc-lsamuels.ap.dg.com,1
5811,sl-2.ducomm.du.edu,1
5812,ppp031.cove.com,1
5813,205.199.119.48,1
5814,occss-pc10.cso.uiuc.edu,1
5815,130.111.40.151,1
5816,pm2-orl19.iag.net,1
5817,gda1.hst.rwth-aachen.de,1
5818,m012.fn.net,1
5819,bentley.edu,1
5820,204.117.57.61,1
5821,17.127.201.92,1
5822,132.68.1.85,1
5823,198.111.242.141,1
5824,tavarish.pennet.net,1
5825,pc1-d341a2.uwasa.fi,1
5826,epsp0q.clamart.wireline.slb.com,1
5827,macbio01.uco.es,1
5828,eagle.vas.viewlogic.com,1
5829,pm2-10.tvs.net,1
5830,161.55.136.152,1
5831,164.57.62.14,1
5832,202.68.11.35,1
5833,128.183.21.193,1
5834,slip61.van2.pacifier.com,1
5835,142.14.72.18,1
5836,152.52.29.41,1
5837,dhvx20.csudh.edu,1
5838,168.18.134.248,1
5839,main.freenet.hamilton.on.ca,1
5840,153.11.50.11,1
5841,199.170.102.20,1
5842,203.10.1.10,1
5843,132.195.8.235,1
5844,bilton.login.cz,1
5845,199.6.41.141,1
5846,leoleo.mme.tcd.ie,1
5847,pm15.pomo.wis.net,1
5848,kuc01.kuniv.edu.kw,1
5849,dynamic176-27.ip.portal.com,1
5850,mke-ppp-05.inc.net,1
5851,srq01.netline.net,1
5852,149.176.254.191,1
5853,205.184.141.71,1
5854,helios.ucolick.org,1
5855,alpc9.mpimf-heidelberg.mpg.de,1
5856,128.120.50.229,1
5857,dial039.mbnet.mb.ca,1
5858,ip-salem1-17.teleport.com,1
5859,msandor.jpl.nasa.gov,1
5860,151.99.193.1,1
5861,pc-n149.derby.ac.uk,1
5862,162.125.105.55,1
5863,199.174.146.17,1
5864,193.136.132.5,1
5865,131.217.33.132,1
5866,esi.roc.servtech.com,1
5867,165.132.58.120,1
5868,205.161.162.26,1
5869,thehaven.u-net.com,1
5870,clsmppp6.epix.net,1
5871,te0050.te.hik.se,1
5872,160.221.21.26,1
5873,badlands.nodak.edu,1
5874,199.202.200.13,1
5875,dsenpt.pcix.com,1
5876,134.131.224.1,1
5877,196.11.62.150,1
5878,u83.dialup.uwa.edu.au,1
5879,sun6.eng.db.erau.edu,1
5880,fly-usair.usair.com,1
5881,pppdial-05.dis.on.ca,1
5882,acctg7.bsc.sdl.usu.edu,1
5883,130.65.75.171,1
5884,falcon8826.mv.com,1
5885,129.57.48.2,1
5886,ip012.sky.net,1
5887,atrium-pc98.inre.asu.edu,1
5888,astro.roses.rockwell.com,1
5889,ix-roc3-12.ix.netcom.com,1
5890,c43.globalvision.net,1
5891,hh-andyfin.csh.uiuc.edu,1
5892,192.231.143.65,1
5893,peu-048.f.eunet.de,1
5894,204.157.205.75,1
5895,146.138.34.178,1
5896,tarra.ced.tuc.gr,1
5897,acy1.digex.net,1
5898,port11.cos1-annex.usa.net,1
5899,dialup-13-b-159.gw.umn.edu,1
5900,147.8.1.166,1
5901,sud110.vianet.on.ca,1
5902,eggplant.eng.uci.edu,1
5903,sgi04.wtb.tue.nl,1
5904,199.181.111.62,1
5905,140.174.227.108,1
5906,130.77.2.237,1
5907,199.174.161.8,1
5908,arnetpc-225.arn.net,1
5909,mac1002.kip.apple.com,1
5910,p18.t0.rio.com,1
5911,200.16.6.15,1
5912,agraps.vip.best.com,1
5913,dfait1.ott.hookup.net,1
5914,ae084.du.pipex.com,1
5915,st-hsb-dyn-11.baylor.edu,1
5916,sam-ppp-k7.neosoft.com,1
5917,dynip10.efn.org,1
5918,is41.hh.uth.tmc.edu,1
5919,ix-dc12-10.ix.netcom.com,1
5920,caleb.coretech.com,1
5921,instant.datarace.com,1
5922,h-copernicus.norfolk.infi.net,1
5923,dial123.mbnet.mb.ca,1
5924,gatekeeper.tijd.be,1
5925,skspc.pgh.wec.com,1
5926,ppp67.modems.uoknor.edu,1
5927,bt204-2.osuokc.okstate.edu,1
5928,internet-macip-118.genmagic.com,1
5929,cisco-slip25.acc.virginia.edu,1
5930,yvr-ppp-30.cyberstore.ca,1
5931,192.77.116.40,1
5932,158.152.36.186,1
5933,167.91.1.20,1
5934,luna.cs.ucdavis.edu,1
5935,202.20.228.99,1
5936,ouvaxa.cats.ohiou.edu,1
5937,131.175.1.214,1
5938,cferguson.its.state.ms.us,1
5939,sl02-043.sunbelt.net,1
5940,204.178.74.3,1
5941,dial061.mbnet.mb.ca,1
5942,ix-wh6-17.ix.netcom.com,1
5943,140.148.22.212,1
5944,x11.communique.se,1
5945,194.166.2.18,1
5946,chz031.ust.hk,1
5947,168.95.114.17,1
5948,129.15.12.131,1
5949,chip-spe.m.eunet.de,1
5950,badger.arc.nasa.gov,1
5951,ip23.dialup.paltech.com,1
5952,137.243.45.44,1
5953,ac010.pool.dircon.co.uk,1
5954,134.129.90.112,1
5955,137.202.128.5,1
5956,199.174.158.21,1
5957,n125.napa.community.net,1
5958,asterix.alcatel.ch,1
5959,168.87.70.93,1
5960,204.120.34.187,1
5961,142.103.116.148,1
5962,203.15.25.143,1
5963,merlin.amnh.org,1
5964,rigby.decd.state.ms.us,1
5965,198.253.252.15,1
5966,129.53.75.163,1
5967,153.77.161.173,1
5968,aragon.bb.bawue.de,1
5969,turner.ecs.soton.ac.uk,1
5970,dd02-070.compuserve.com,1
5971,204.176.151.131,1
5972,catalog.library.norwich.edu,1
5973,204.31.81.21,1
5974,198.88.162.76,1
5975,kali.ms.nwu.edu,1
5976,194.41.63.1,1
5977,exodus.valpo.edu,1
5978,merrall.midland.co.nz,1
5979,193.13.115.63,1
5980,shizen.phys.h.kyoto-u.ac.jp,1
5981,204.209.52.101,1
5982,204.95.88.102,1
5983,rkbmacfx.gsfc.nasa.gov,1
5984,port20.gateway2.ic.net,1
5985,tip-mp15-ncs-10.stanford.edu,1
5986,165.83.69.67,1
5987,198.163.1.130,1
5988,msp6-10.nas.mr.net,1
5989,jrs4941.dukepower.com,1
5990,billb.dl.com,1
5991,poster.ptc.com,1
5992,128.130.70.43,1
5993,nancywin.tiac.net,1
5994,ad10.cs.cowan.edu.au,1
5995,165.202.8.110,1
5996,mc5cli5.lib.upenn.edu,1
5997,pm1-22.pclink.com,1
5998,ppp29.francenet.fr,1
5999,204.134.202.140,1
6000,130.64.63.3,1
6001,199.104.90.231,1
6002,n05586.mac.orau.gov,1
6003,dolphin1.me.mtu.edu,1
6004,kimberlyd.lerc.nasa.gov,1
6005,192.93.67.13,1
6006,modem05.prairie.lakes.com,1
6007,129.106.6.200,1
6008,pc45.swc.state.nd.us,1
6009,165.201.27.144,1
6010,dialin16.kiss.de,1
6011,alf.zfn.uni-bremen.de,1
6012,timbo.tcp.co.uk,1
6013,202.25.239.101,1
6014,csa1.lbl.gov,1
6015,nt6.altanewsprint.ca,1
6016,128.158.50.150,1
6017,ucc-56-244.mac.cc.cmu.edu,1
6018,ip189.albany.new-york.interramp.com,1
6019,136.205.111.57,1
6020,a109005.atl1.as.crl.com,1
6021,198.70.210.48,1
6022,cirrus.gp.cs.cmu.edu,1
6023,arlab.ee.gatech.edu,1
6024,134.169.9.44,1
6025,204.32.163.83,1
6026,marybtex.tiac.net,1
6027,193.62.165.82,1
6028,stanker.aae.uiuc.edu,1
6029,alan.westnet.com,1
6030,dialup97-001.swipnet.se,1
6031,jobe.csn.tu-chemnitz.de,1
6032,gusto.larc.nasa.gov,1
6033,pm61.csra.net,1
6034,dchattam.ri.uah.edu,1
6035,ix-hun-al1-24.ix.netcom.com,1
6036,p394.mpei.ac.ru,1
6037,155.7.1.33,1
6038,esb.spud.net,1
6039,142.109.1.37,1
6040,128.253.7.11,1
6041,ucxy07_15.slip.uc.edu,1
6042,131.220.161.166,1
6043,moocow.niehs.nih.gov,1
6044,129.10.194.77,1
6045,icuats0.creighton.edu,1
6046,sm10019.pc.nus.sg,1
6047,docclark.demon.co.uk,1
6048,147.197.207.180,1
6049,198.77.74.190,1
6050,pm040-04.dialip.mich.net,1
6051,jtpc.b23a.ingr.com,1
6052,c322b.sma.usna.navy.mil,1
6053,152.123.203.234,1
6054,ttyb7.shasta.com,1
6055,204.96.68.23,1
6056,nontri.ku.ac.th,1
6057,metadyne.ott.hookup.net,1
6058,merlin.scs.uiuc.edu,1
6059,bergen1.or.uninett.no,1
6060,198.70.210.61,1
6061,199.60.118.100,1
6062,ip-19-135.medio.net,1
6063,ginger.hgu.mrc.ac.uk,1
6064,sd-dekerlegand-2.jsc.nasa.gov,1
6065,nsundev.smirn.meteo.fr,1
6066,pmb02.rt66.com,1
6067,is22e1s16.jaist.ac.jp,1
6068,204.40.199.3,1
6069,198.112.121.10,1
6070,192.67.113.210,1
6071,204.239.181.35,1
6072,netport-49.iu.net,1
6073,thor1.ele.tue.nl,1
6074,168.216.238.12,1
6075,port26.netdoor.com,1
6076,194.170.2.11,1
6077,port0b.greenapple.com,1
6078,ix-la20-10.ix.netcom.com,1
6079,herminator.nve.com,1
6080,sofc1.mst.csiro.au,1
6081,rysy.msm.cam.ac.uk,1
6082,138.26.38.92,1
6083,asd06-16.dial.xs4all.nl,1
6084,dd14-077.compuserve.com,1
6085,clamp.mame.syr.edu,1
6086,dd15-009.compuserve.com,1
6087,131.10.16.85,1
6088,cbodnar.vnet.net,1
6089,128.143.3.227,1
6090,kwd1056a.csmc.edu,1
6091,20.5.98.9,1
6092,199.84.44.133,1
6093,devon.gadsby.com,1
6094,remote1-line30.cis.yale.edu,1
6095,202.244.231.145,1
6096,ep202.itsnet.com,1
6097,193.60.208.48,1
6098,slip17.dsmnet.com,1
6099,ppp042.st.rim.or.jp,1
6100,fdc3.tiac.net,1
6101,h1duo1.dl.ac.uk,1
6102,ip166.mci.primenet.com,1
6103,iris35s.arl.mil,1
6104,sm3759.mcclellan.af.mil,1
6105,205.161.11.2,1
6106,kane.elec.gla.ac.uk,1
6107,128.170.13.116,1
6108,woody.stsci.edu,1
6109,199.183.110.224,1
6110,s254n020ppp1.csun.edu,1
6111,203.6.243.195,1
6112,slip168-66.sy.au.ibm.net,1
6113,hetland.soc.iastate.edu,1
6114,unamed3.nando.net,1
6115,198.237.203.51,1
6116,daha-76-152.ipt.aol.com,1
6117,fbp1.sip.psu.edu,1
6118,thomas.dcrt.nih.gov,1
6119,168.143.2.224,1
6120,199.45.83.39,1
6121,199.246.132.11,1
6122,129.238.92.55,1
6123,nisesd-slip1.nosc.mil,1
6124,jm6463.gsfc.nasa.gov,1
6125,uranus-10.efd.lth.se,1
6126,cust60.max6.seattle.wa.ms.uu.net,1
6127,166.42.146.161,1
6128,water.syntex.com,1
6129,mmglenn.nexus.olemiss.edu,1
6130,ix-sj36-05.ix.netcom.com,1
6131,dd16-028.compuserve.com,1
6132,line174.worldweb.net,1
6133,tele-anx0124.colorado.edu,1
6134,nms.vip.best.com,1
6135,ip-pdx5-08.teleport.com,1
6136,164.78.252.4,1
6137,38.12.1.34,1
6138,line16.lausanne.ping.ch,1
6139,w20-575-108.mit.edu,1
6140,135.133.2.112,1
6141,fsuj55.rz.uni-jena.de,1
6142,ip160.portland.or.interramp.com,1
6143,129.40.10.252,1
6144,199.174.159.4,1
6145,hallter.mindspring.com,1
6146,dink.roses.rockwell.com,1
6147,dhcp193-238.medctr.ucla.edu,1
6148,198.69.104.175,1
6149,158.27.150.192,1
6150,uctvms.uct.ac.za,1
6151,cts25.cc.utah.edu,1
6152,ix-wh6-19.ix.netcom.com,1
6153,164.67.17.107,1
6154,grail1401.nando.net,1
6155,imix.inst.bnl.gov,1
6156,parcelplus.com,1
6157,129.57.35.5,1
6158,tty36.pld.com,1
6159,riemann.joensuu.fi,1
6160,rtsugawa.sp.trw.com,1
6161,akigawa.win.or.jp,1
6162,alexanderc.bus.utexas.edu,1
6163,aula2_20.ster.itam.mx,1
6164,ad12-068.compuserve.com,1
6165,192.163.63.182,1
6166,mac-10.knoware.nl,1
6167,n11_112.shsu.edu,1
6168,155.43.48.68,1
6169,ttyva.tyrell.net,1
6170,l2-29.en.net,1
6171,bway-slip18.dynamic.usit.net,1
6172,mango.dynetics.com,1
6173,131.36.41.249,1
6174,colmac766.bucknell.edu,1
6175,205.206.106.122,1
6176,scratchy.univ-savoie.fr,1
6177,202.238.63.49,1
6178,peugeot.if.uidaho.edu,1
6179,ix-sj25-09.ix.netcom.com,1
6180,128.158.66.91,1
6181,202.238.0.15,1
6182,194.20.104.80,1
6183,ppp7.coara.or.jp,1
6184,port01.hubbard1.t.ic.net,1
6185,wyvern.rp.csiro.au,1
6186,india.lm.com,1
6187,198.110.144.129,1
6188,198.81.250.22,1
6189,199.232.39.76,1
6190,204.183.40.184,1
6191,204.171.146.250,1
6192,140.127.141.122,1
6193,esmmc1.sum.elec.keio.ac.jp,1
6194,cs002p36.micron.net,1
6195,dp033.ppp.iglou.com,1
6196,carpenterj.baylor.edu,1
6197,156.74.208.226,1
6198,204.17.148.18,1
6199,ppp-66-64.dialup.winternet.com,1
6200,b_5lynch.stfx.ca,1
6201,neptune116.terraport.net,1
6202,ndm-fmm-mac.jhuapl.edu,1
6203,139.169.173.212,1
6204,dyn095.hacom.nl,1
6205,clrom.pr.mcs.net,1
6206,ufo.pnl.gov,1
6207,mensch.stanford.edu,1
6208,132.146.39.72,1
6209,142.53.29.14,1
6210,198.76.25.111,1
6211,ecg150-g10.inre.asu.edu,1
6212,pregrack.pr.mcs.net,1
6213,198.161.85.35,1
6214,128.146.146.139,1
6215,fw1.dfw.net,1
6216,downtown1-45.slip.netaxs.com,1
6217,slip108-84.nj.us.ibm.net,1
6218,204.251.28.25,1
6219,193.122.189.1,1
6220,bling_nick.chinalake.navy.mil,1
6221,mcopelan.cc.wvu.edu,1
6222,151.110.2.185,1
6223,131.120.146.131,1
6224,gam.leeds.ac.uk,1
6225,204.179.179.12,1
6226,jake-4n.ip.realtime.net,1
6227,137.244.67.86,1
6228,slickrock.ced.utah.edu,1
6229,202.244.229.70,1
6230,204.32.198.51,1
6231,198.4.4.65,1
6232,199.1.137.173,1
6233,199.174.181.40,1
6234,136.199.8.101,1
6235,utocp116.oc.utwente.nl,1
6236,a64076.dial.tip.net,1
6237,tiny.computing.csbsju.edu,1
6238,gddgen2.srp.gov,1
6239,204.19.33.92,1
6240,miucsv.miu.edu,1
6241,204.117.67.32,1
6242,129.176.162.25,1
6243,juvenal.informatik.uni-ulm.de,1
6244,johnp.tiac.net,1
6245,linux.cowland.com,1
6246,uit-or5.uit.no,1
6247,148.246.248.9,1
6248,invernizzi.inet.it,1
6249,mod44.colmicrosys.com,1
6250,ldvgpi04.ldv.e-technik.tu-muenchen.de,1
6251,pdn1.pdn.sk.ca,1
6252,d13.itsnet.com,1
6253,f180-201.net.wisc.edu,1
6254,slb121.cc.nps.navy.mil,1
6255,130.182.111.2,1
6256,129.172.174.187,1
6257,dial197180.wbm.ca,1
6258,pc11.spfork.lib.ut.us,1
6259,dyn-400.direct.ca,1
6260,192.211.32.105,1
6261,137.215.124.114,1
6262,a98.ucs.usl.edu,1
6263,158.238.253.85,1
6264,140.92.2.23,1
6265,156.99.45.4,1
6266,bgleason.oro.net,1
6267,138.77.58.10,1
6268,pc-11-190.shelburne.nscc.ns.ca,1
6269,medc21.paisley.ac.uk,1
6270,slip4.nb1.usu.edu,1
6271,151.126.25.118,1
6272,hobo.usvi.net,1
6273,199.89.132.26,1
6274,lion.cts.com,1
6275,146.186.50.146,1
6276,206.24.41.22,1
6277,graywolf.lance.colostate.edu,1
6278,137.79.108.136,1
6279,ix-sf16-03.ix.netcom.com,1
6280,sky5000.acq.osd.mil,1
6281,132.170.121.19,1
6282,192.188.72.17,1
6283,202.32.25.194,1
6284,199.170.88.5,1
6285,132.34.128.23,1
6286,ad20-004.compuserve.com,1
6287,indy2.acusoft.com,1
6288,pm205.jlc.net,1
6289,foa2.foa.nft.no,1
6290,198.213.1.66,1
6291,glaxo.eunet.be,1
6292,pc156utc.moffitt.usf.edu,1
6293,192.197.61.229,1
6294,204.183.224.70,1
6295,linuxfd.vptt.ch,1
6296,leagas.demon.co.uk,1
6297,204.191.196.146,1
6298,163.234.116.59,1
6299,laserman.msfc.nasa.gov,1
6300,iris.tg.lth.se,1
6301,daphne.pnl.gov,1
